participant_id,day,session_type,session_index,session_label,trial_id,target_word,typed_text,start_time,end_time,duration_ms,num_characters_typed,target_length,error_count,character_error_rate,event_log_file,run_dir,wpm,entry_seconds,accuracy,errors_per_phrase,has_error
P02,2,experiment,4,experiment_4,trial_006,toast,toast,1780634758354,1780634763986,5632,5,5,0,0.0,experiment_4/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,11.8052139695032,4.066,1.0,0.0,0.0
P02,2,experiment,4,experiment_4,trial_007,alone,alone,1780634763987,1780634770303,6316,5,5,0,0.0,experiment_4/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,10.505581089954038,4.569,1.0,0.0,0.0
P02,2,experiment,4,experiment_4,trial_008,slate,slate,1780634770304,1780634776454,6150,5,5,0,0.0,experiment_4/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,11.342155009451796,4.232,1.0,0.0,0.0
P02,2,experiment,4,experiment_4,trial_009,snore,snooe,1780634776455,1780634783221,6766,5,5,1,0.2,experiment_4/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,9.230769230769232,5.2,0.8,1.0,1.0
P02,2,experiment,4,experiment_4,trial_010,stare,stare,1780634783222,1780634789320,6098,5,5,0,0.0,experiment_4/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,10.621818986501438,4.519,1.0,0.0,0.0
P02,2,experiment,5,experiment_5,trial_001,toast,toast,1780634790906,1780634798737,7831,5,5,0,0.0,experiment_5/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,8.0903421540536,5.933,1.0,0.0,0.0
P02,2,experiment,5,experiment_5,trial_002,stone,ssone,1780634798738,1780634806573,7835,5,5,1,0.2,experiment_5/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,8.022731071368879,5.983,0.8,1.0,1.0
P02,2,experiment,5,experiment_5,trial_003,least,least,1780634806575,1780634812189,5614,5,5,0,0.0,experiment_5/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,11.949215832710978,4.017,1.0,0.0,0.0
P02,2,experiment,5,experiment_5,trial_004,slate,slate,1780634812190,1780634818724,6534,5,5,0,0.0,experiment_5/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,9.842116054951816,4.877,1.0,0.0,0.0
P02,2,experiment,5,experiment_5,trial_005,learn,learn,1780634818725,1780634824440,5715,5,5,0,0.0,experiment_5/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,11.524609843937576,4.165,1.0,0.0,0.0
P02,2,experiment,5,experiment_5,trial_006,later,later,1780634824441,1780634831406,6965,5,5,0,0.0,experiment_5/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,8.80410858400587,5.452,1.0,0.0,0.0
P02,2,experiment,5,experiment_5,trial_007,stare,stare,1780634831407,1780634837426,6019,5,5,0,0.0,experiment_5/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,11.339475549255848,4.233,1.0,0.0,0.0
P02,2,experiment,5,experiment_5,trial_008,alone,alone,1780634837427,1780634843657,6230,5,5,0,0.0,experiment_5/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,10.13727560718057,4.735,1.0,0.0,0.0
P02,2,experiment,5,experiment_5,trial_009,snore,snooe,1780634843658,1780634851024,7366,5,5,1,0.2,experiment_5/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,8.205128205128206,5.85,0.8,1.0,1.0
P02,2,experiment,5,experiment_5,trial_010,alert,aleot,1780634851025,1780634857560,6535,5,5,1,0.2,experiment_5/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_2,9.198926791874282,5.218,0.8,1.0,1.0
P02,3,experiment,1,experiment_1,trial_001,toast,toast,1780729222688,1780729228502,5814,5,5,0,0.0,experiment_1/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,12.0,4.0,1.0,0.0,0.0
P02,3,experiment,1,experiment_1,trial_002,stone,stone,1780729228503,1780729237117,8614,5,5,0,0.0,experiment_1/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,7.568590350047305,6.342,1.0,0.0,0.0
P02,3,experiment,1,experiment_1,trial_003,snore,snore,1780729237118,1780729242871,5753,5,5,0,0.0,experiment_1/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,12.105926860025221,3.965,1.0,0.0,0.0
P02,3,experiment,1,experiment_1,trial_004,slate,slate,1780729242872,1780729249136,6264,5,5,0,0.0,experiment_1/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.162790697674419,4.3,1.0,0.0,0.0
P02,3,experiment,1,experiment_1,trial_005,alert,alert,1780729249136,1780729254786,5650,5,5,0,0.0,experiment_1/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.955168119551683,4.015,1.0,0.0,0.0
P02,3,experiment,1,experiment_1,trial_006,later,later,1780729254787,1780729260702,5915,5,5,0,0.0,experiment_1/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,12.051217675119258,3.983,1.0,0.0,0.0
P02,3,experiment,1,experiment_1,trial_007,stare,stare,1780729260703,1780729266386,5683,5,5,0,0.0,experiment_1/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.802311285960167,4.067,1.0,0.0,0.0
P02,3,experiment,1,experiment_1,trial_008,alone,alone,1780729266387,1780729272437,6050,5,5,0,0.0,experiment_1/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.162790697674419,4.3,1.0,0.0,0.0
P02,3,experiment,1,experiment_1,trial_009,least,least,1780729272438,1780729277870,5432,5,5,0,0.0,experiment_1/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.857707509881424,4.048,1.0,0.0,0.0
P02,3,experiment,1,experiment_1,trial_010,learn,learn,1780729277871,1780729284620,6749,5,5,0,0.0,experiment_1/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,9.63275135460566,4.983,1.0,0.0,0.0
P02,3,experiment,2,experiment_2,trial_001,snore,snore,1780729286759,1780729292587,5828,5,5,0,0.0,experiment_2/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,12.096774193548388,3.968,1.0,0.0,0.0
P02,3,experiment,2,experiment_2,trial_002,stone,stane,1780729292588,1780729299603,7015,5,5,1,0.2,experiment_2/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,9.198926791874282,5.218,0.8,1.0,1.0
P02,3,experiment,2,experiment_2,trial_003,later,later,1780729299604,1780729305706,6102,5,5,0,0.0,experiment_2/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.32258064516129,4.65,1.0,0.0,0.0
P02,3,experiment,2,experiment_2,trial_004,alert,alert,1780729305707,1780729312022,6315,5,5,0,0.0,experiment_2/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.320361212642444,4.651,1.0,0.0,0.0
P02,3,experiment,2,experiment_2,trial_005,toast,toast,1780729312023,1780729318455,6432,5,5,0,0.0,experiment_2/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.069225928256765,4.767,1.0,0.0,0.0
P02,3,experiment,2,experiment_2,trial_006,alone,alone,1780729318456,1780729325206,6750,5,5,0,0.0,experiment_2/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,9.567470599960135,5.017,1.0,0.0,0.0
P02,3,experiment,2,experiment_2,trial_007,learn,learn,1780729325207,1780729332423,7216,5,5,0,0.0,experiment_2/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,8.449216687202957,5.681,1.0,0.0,0.0
P02,3,experiment,2,experiment_2,trial_008,slate,slate,1780729332424,1780729338957,6533,5,5,0,0.0,experiment_2/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.32258064516129,4.65,1.0,0.0,0.0
P02,3,experiment,2,experiment_2,trial_009,least,least,1780729338958,1780729346090,7132,5,5,0,0.0,experiment_2/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,8.592910848549947,5.586,1.0,0.0,0.0
P02,3,experiment,2,experiment_2,trial_010,stare,stare,1780729346091,1780729352040,5949,5,5,0,0.0,experiment_2/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.477761836441893,4.182,1.0,0.0,0.0
P02,3,experiment,3,experiment_3,trial_001,later,later,1780729354575,1780729360424,5849,5,5,0,0.0,experiment_3/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.475017929715516,4.183,1.0,0.0,0.0
P02,3,experiment,3,experiment_3,trial_002,toast,toast,1780729360425,1780729365908,5483,5,5,0,0.0,experiment_3/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,12.04516938519448,3.985,1.0,0.0,0.0
P02,3,experiment,3,experiment_3,trial_003,least,least,1780729365908,1780729371309,5401,5,5,0,0.0,experiment_3/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,12.409513960703208,3.868,1.0,0.0,0.0
P02,3,experiment,3,experiment_3,trial_004,stare,stare,1780729371309,1780729378195,6886,5,5,0,0.0,experiment_3/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,9.116809116809119,5.265,1.0,0.0,0.0
P02,3,experiment,3,experiment_3,trial_005,learn,learn,1780729378196,1780729383825,5629,5,5,0,0.0,experiment_3/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.848926191063935,4.051,1.0,0.0,0.0
P02,3,experiment,3,experiment_3,trial_006,slate,slata,1780729383826,1780729393960,10134,5,5,1,0.2,experiment_3/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,5.661712668082096,8.478,0.8,1.0,1.0
P02,3,experiment,3,experiment_3,trial_007,alert,alert,1780729393961,1780729404151,10190,5,5,0,0.0,experiment_3/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,5.635125616341864,8.518,1.0,0.0,0.0
P02,3,experiment,3,experiment_3,trial_008,stone,stone,1780729404152,1780729410377,6225,5,5,0,0.0,experiment_3/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.075219197046609,4.334,1.0,0.0,0.0
P02,3,experiment,3,experiment_3,trial_009,alone,alone,1780729410378,1780729417144,6766,5,5,0,0.0,experiment_3/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,9.968847352024923,4.815,1.0,0.0,0.0
P02,3,experiment,3,experiment_3,trial_010,snore,snore,1780729417145,1780729422721,5576,5,5,0,0.0,experiment_3/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,12.108980827447024,3.964,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_001,least,least,1780729424763,1780729431162,6399,5,5,0,0.0,experiment_4/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.069225928256765,4.767,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_002,stone,stone,1780729431163,1780729437061,5898,5,5,0,0.0,experiment_4/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.259676284306828,4.263,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_003,alone,alone,1780729437061,1780729443997,6936,5,5,0,0.0,experiment_4/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,9.085746734809767,5.283,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_004,later,later,1780729443998,1780729449045,5047,5,5,0,0.0,experiment_4/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,13.456686291000842,3.567,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_005,alert,alert,1780729449046,1780729454030,4984,5,5,0,0.0,experiment_4/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,14.571948998178508,3.294,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_006,stare,stare,1780729454031,1780729460429,6398,5,5,0,0.0,experiment_4/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.582010582010582,4.536,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_007,slate,slate,1780729460430,1780729465846,5416,5,5,0,0.0,experiment_4/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.949215832710978,4.017,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_008,learn,learn,1780729465847,1780729471613,5766,5,5,0,0.0,experiment_4/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.802311285960167,4.067,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_009,toast,toast,1780729471614,1780729478181,6567,5,5,0,0.0,experiment_4/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.03554254651892,4.783,1.0,0.0,0.0
P02,3,experiment,4,experiment_4,trial_010,snore,snooe,1780729478182,1780729484164,5982,5,5,1,0.2,experiment_4/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.586678429642701,4.534,0.8,1.0,1.0
P02,3,experiment,5,experiment_5,trial_001,stone,stane,1780729486232,1780729492331,6099,5,5,1,0.2,experiment_5/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.894235133908309,4.406,0.8,1.0,1.0
P02,3,experiment,5,experiment_5,trial_002,slate,slate,1780729492332,1780729498531,6199,5,5,0,0.0,experiment_5/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.294117647058824,4.25,1.0,0.0,0.0
P02,3,experiment,5,experiment_5,trial_003,snore,snare,1780729498532,1780729504700,6168,5,5,1,0.2,experiment_5/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,10.32258064516129,4.65,0.8,1.0,1.0
P02,3,experiment,5,experiment_5,trial_004,toast,toast,1780729504701,1780729510566,5865,5,5,0,0.0,experiment_5/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.851851851851853,4.05,1.0,0.0,0.0
P02,3,experiment,5,experiment_5,trial_005,alone,alana,1780729510566,1780729517569,7003,5,5,2,0.4,experiment_5/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,9.320388349514563,5.15,0.6,2.0,1.0
P02,3,experiment,5,experiment_5,trial_006,least,least,1780729517570,1780729523366,5796,5,5,0,0.0,experiment_5/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.480507055728296,4.181,1.0,0.0,0.0
P02,3,experiment,5,experiment_5,trial_007,learn,learn,1780729523367,1780729528949,5582,5,5,0,0.0,experiment_5/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,12.464294988314725,3.851,1.0,0.0,0.0
P02,3,experiment,5,experiment_5,trial_008,stare,stare,1780729528950,1780729534766,5816,5,5,0,0.0,experiment_5/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.898859692612792,4.034,1.0,0.0,0.0
P02,3,experiment,5,experiment_5,trial_009,later,later,1780729534767,1780729540234,5467,5,5,0,0.0,experiment_5/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,12.204424103737606,3.933,1.0,0.0,0.0
P02,3,experiment,5,experiment_5,trial_010,alert,alert,1780729540235,1780729545968,5733,5,5,0,0.0,experiment_5/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P02/day_3,11.47227533460803,4.184,1.0,0.0,0.0
P03,1,experiment,1,experiment_1,trial_001,alert,alert,1780898094148,1780898100380,6232,5,5,0,0.0,experiment_1/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.75027995520717,4.465,1.0,0.0,0.0
P03,1,experiment,1,experiment_1,trial_002,toast,toast,1780898100381,1780898107049,6668,5,5,0,0.0,experiment_1/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.210593490746652,4.701,1.0,0.0,0.0
P03,1,experiment,1,experiment_1,trial_003,alone,alrne,1780898107050,1780898114914,7864,5,5,1,0.2,experiment_1/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,7.460366801367734,6.434,0.8,1.0,1.0
P03,1,experiment,1,experiment_1,trial_004,learn,learn,1780898114915,1780898120443,5528,5,5,0,0.0,experiment_1/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.892963330029735,4.036,1.0,0.0,0.0
P03,1,experiment,1,experiment_1,trial_005,slate,slate,1780898120444,1780898127859,7415,5,5,0,0.0,experiment_1/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.126564673157162,4.314,1.0,0.0,0.0
P03,1,experiment,1,experiment_1,trial_006,stone,stone,1780898127860,1780898134072,6212,5,5,0,0.0,experiment_1/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,12.628255722178373,3.801,1.0,0.0,0.0
P03,1,experiment,1,experiment_1,trial_007,snore,snore,1780898134073,1780898140046,5973,5,5,0,0.0,experiment_1/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,13.208585580627409,3.634,1.0,0.0,0.0
P03,1,experiment,1,experiment_1,trial_008,stare,staar,1780898140047,1780898145728,5681,5,5,2,0.4,experiment_1/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,13.91304347826087,3.45,0.6,2.0,1.0
P03,1,experiment,1,experiment_1,trial_009,later,later,1780898145728,1780898152277,6549,5,5,0,0.0,experiment_1/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.471204188481677,4.584,1.0,0.0,0.0
P03,1,experiment,1,experiment_1,trial_010,least,least,1780898152278,1780898157280,5002,5,5,0,0.0,experiment_1/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,14.039192746417081,3.419,1.0,0.0,0.0
P03,1,experiment,2,experiment_2,trial_001,learn,leern,1780898159329,1780898165279,5950,5,5,1,0.2,experiment_2/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.91157081154808,4.399,0.8,1.0,1.0
P03,1,experiment,2,experiment_2,trial_002,least,least,1780898165280,1780898170963,5683,5,5,0,0.0,experiment_2/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.379800853485065,4.218,1.0,0.0,0.0
P03,1,experiment,2,experiment_2,trial_003,toast,toast,1780898170964,1780898177895,6931,5,5,0,0.0,experiment_2/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,9.378663540445485,5.118,1.0,0.0,0.0
P03,1,experiment,2,experiment_2,trial_004,stone,stone,1780898177896,1780898184945,7049,5,5,0,0.0,experiment_2/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,9.144598971232616,5.249,1.0,0.0,0.0
P03,1,experiment,2,experiment_2,trial_005,slate,slate,1780898184946,1780898192081,7135,5,5,0,0.0,experiment_2/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,9.411764705882353,5.1,1.0,0.0,0.0
P03,1,experiment,2,experiment_2,trial_006,stare,stare,1780898192082,1780898198813,6731,5,5,0,0.0,experiment_2/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.162790697674419,4.3,1.0,0.0,0.0
P03,1,experiment,2,experiment_2,trial_007,snore,snore,1780898198814,1780898205496,6682,5,5,0,0.0,experiment_2/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.906612133606,4.401,1.0,0.0,0.0
P03,1,experiment,2,experiment_2,trial_008,alert,alert,1780898205497,1780898211115,5618,5,5,0,0.0,experiment_2/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.909090909090908,4.4,1.0,0.0,0.0
P03,1,experiment,2,experiment_2,trial_009,later,later,1780898211116,1780898218449,7333,5,5,0,0.0,experiment_2/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,9.054895302773062,5.301,1.0,0.0,0.0
P03,1,experiment,2,experiment_2,trial_010,alone,alone,1780898218450,1780898224649,6199,5,5,0,0.0,experiment_2/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.78894133513149,4.449,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_001,learn,learn,1780898226286,1780898232316,6030,5,5,0,0.0,experiment_3/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,12.581913499344694,3.815,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_002,snore,snore,1780898232317,1780898239281,6964,5,5,0,0.0,experiment_3/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.802311285960167,4.067,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_003,alone,alone,1780898239282,1780898244614,5332,5,5,0,0.0,experiment_3/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.123986095017381,4.315,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_004,slate,slate,1780898244615,1780898251617,7002,5,5,0,0.0,experiment_3/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.113683723084048,4.319,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_005,stare,stare,1780898251618,1780898257551,5933,5,5,0,0.0,experiment_3/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,12.858290918832038,3.733,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_006,stone,stone,1780898257552,1780898264034,6482,5,5,0,0.0,experiment_3/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,9.760065067100449,4.918,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_007,later,later,1780898264035,1780898271985,7950,5,5,0,0.0,experiment_3/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.204481792717088,4.284,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_008,alert,alert,1780898271986,1780898278117,6131,5,5,0,0.0,experiment_3/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.54481546572935,4.552,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_009,least,least,1780898278117,1780898284333,6216,5,5,0,0.0,experiment_3/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.664296822928238,4.501,1.0,0.0,0.0
P03,1,experiment,3,experiment_3,trial_010,toast,toast,1780898284334,1780898290335,6001,5,5,0,0.0,experiment_3/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.569052783803327,4.149,1.0,0.0,0.0
P03,1,experiment,4,experiment_4,trial_001,alone,aalne,1780898291903,1780898302667,10764,5,5,2,0.4,experiment_4/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,5.189750243269543,9.249,0.6,2.0,1.0
P03,1,experiment,4,experiment_4,trial_002,slate,slate,1780898302669,1780898309052,6383,5,5,0,0.0,experiment_4/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.707115770689272,4.483,1.0,0.0,0.0
P03,1,experiment,4,experiment_4,trial_003,later,later,1780898309053,1780898314367,5314,5,5,0,0.0,experiment_4/trial_003_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,12.470771628994544,3.849,1.0,0.0,0.0
P03,1,experiment,4,experiment_4,trial_004,stare,stare,1780898314368,1780898320184,5816,5,5,0,0.0,experiment_4/trial_004_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,12.367946405565577,3.881,1.0,0.0,0.0
P03,1,experiment,4,experiment_4,trial_005,least,least,1780898320185,1780898325870,5685,5,5,0,0.0,experiment_4/trial_005_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,12.054244098442993,3.982,1.0,0.0,0.0
P03,1,experiment,4,experiment_4,trial_006,stone,stone,1780898325871,1780898332136,6265,5,5,0,0.0,experiment_4/trial_006_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.257035647279551,4.264,1.0,0.0,0.0
P03,1,experiment,4,experiment_4,trial_007,learn,learn,1780898332137,1780898337403,5266,5,5,0,0.0,experiment_4/trial_007_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,12.148823082763858,3.951,1.0,0.0,0.0
P03,1,experiment,4,experiment_4,trial_008,alert,alert,1780898337403,1780898342836,5433,5,5,0,0.0,experiment_4/trial_008_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,12.352032938754505,3.886,1.0,0.0,0.0
P03,1,experiment,4,experiment_4,trial_009,toast,taast,1780898342837,1780898350672,7835,5,5,1,0.2,experiment_4/trial_009_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,7.889546351084814,6.084,0.8,1.0,1.0
P03,1,experiment,4,experiment_4,trial_010,snore,snore,1780898350673,1780898357237,6564,5,5,0,0.0,experiment_4/trial_010_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,12.631578947368423,3.8,1.0,0.0,0.0
P03,1,experiment,5,experiment_5,trial_001,stare,stare,1780898358872,1780898365721,6849,5,5,0,0.0,experiment_5/trial_001_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,10.071338648762065,4.766,1.0,0.0,0.0
P03,1,experiment,5,experiment_5,trial_002,later,later,1780898365722,1780898371904,6182,5,5,0,0.0,experiment_5/trial_002_events.csv,/Users/yejipark/Documents/GitHub/Gaze_experiments/data/P03/day_1,11.288805268109126,4.252,1.0,0.0,0.0
