participant_id,day,session_label,trial_id,input_index,target_char,selected_character,is_error,label,g1,g2,f_down,f_up,t2,t5,t7,hold_ms,offset_ms,dist_px
P01,1,experiment_4,trial_003,5.0,e,e,False,on_time,1780566575353.0,1780566575619.0,1780566576006.0,1780566576104.0,653.0,387.0,266.0,98.0,0.0,101.98511156291995
P01,1,experiment_4,trial_004,1.0,t,t,False,on_time,1780566577404.0,1780566578053.0,1780566578687.0,1780566578786.0,1283.0,634.0,649.0,99.0,0.0,183.64932590901023
P01,1,experiment_4,trial_004,2.0,o,r,True,late,,,1780566582172.0,1780566582237.0,,,,65.0,417.0,346.32473412831195
P01,1,experiment_4,trial_004,3.0,a,a,False,on_time,1780566583254.0,1780566583321.0,1780566583881.0,1780566583971.0,627.0,560.0,67.0,90.0,0.0,195.1299780876497
P01,1,experiment_4,trial_004,4.0,s,s,False,late,1780566585337.0,1780566585404.0,1780566585538.0,1780566585605.0,201.0,134.0,67.0,67.0,201.0,586.5747477640911
P01,1,experiment_4,trial_004,5.0,t,t,False,on_time,,,1780566586289.0,1780566586388.0,,,,99.0,0.0,151.6846601958519
P01,1,experiment_4,trial_005,1.0,l,l,False,on_time,,,1780566590288.0,1780566590371.0,,,,83.0,0.0,225.45547785975447
P01,1,experiment_4,trial_005,2.0,e,e,False,on_time,,1780566591090.0,1780566591638.0,1780566591724.0,,548.0,,86.0,0.0,174.89086388451312
P01,1,experiment_4,trial_005,3.0,a,a,False,early,,1780566592005.0,1780566593054.0,1780566593122.0,,1049.0,,68.0,-103.0,280.0263929598516
P01,1,experiment_4,trial_005,4.0,s,s,False,on_time,1780566594141.0,1780566594204.0,1780566594906.0,1780566594973.0,765.0,702.0,63.0,67.0,0.0,125.00040776077668
P01,1,experiment_4,trial_005,5.0,t,t,False,on_time,1780566595321.0,1780566595421.0,1780566596004.0,1780566596057.0,683.0,583.0,100.0,53.0,0.0,60.13776988135617
P01,1,experiment_4,trial_006,1.0,s,s,False,on_time,1780566597538.0,1780566597705.0,1780566598174.0,1780566598272.0,636.0,469.0,167.0,98.0,0.0,263.56180340624525
P01,1,experiment_4,trial_006,2.0,l,l,False,on_time,1780566598521.0,1780566598888.0,1780566599438.0,1780566599540.0,917.0,550.0,367.0,102.0,0.0,223.2897590646928
P01,1,experiment_4,trial_006,3.0,a,a,False,on_time,1780566599605.0,1780566599771.0,1780566600306.0,1780566600391.0,701.0,535.0,166.0,85.0,0.0,231.7236945232742
P01,1,experiment_4,trial_006,4.0,t,t,False,on_time,1780566601172.0,1780566601356.0,1780566601972.0,1780566602057.0,800.0,616.0,184.0,85.0,0.0,113.29048717832029
P01,1,experiment_4,trial_006,5.0,e,e,False,on_time,1780566602422.0,1780566602491.0,1780566603141.0,1780566603222.0,719.0,650.0,69.0,81.0,0.0,204.79500037867285
P01,1,experiment_4,trial_007,1.0,s,l,True,on_time,1780566612506.0,1780566612672.0,1780566612973.0,1780566613040.0,467.0,301.0,166.0,67.0,0.0,296.1468001428703
P01,1,experiment_4,trial_007,2.0,n,n,False,late,1780566613855.0,1780566613921.0,1780566614942.0,1780566615075.0,1087.0,1021.0,66.0,133.0,170.0,455.97768977535287
P01,1,experiment_4,trial_007,3.0,o,o,False,on_time,1780566616272.0,1780566616422.0,1780566617339.0,1780566617406.0,1067.0,917.0,150.0,67.0,0.0,149.60940810234356
P01,1,experiment_4,trial_007,4.0,r,r,False,on_time,1780566618123.0,1780566618239.0,1780566619025.0,1780566619124.0,902.0,786.0,116.0,99.0,0.0,169.73579458443953
P01,1,experiment_4,trial_007,5.0,e,e,False,on_time,,,1780566619808.0,1780566619891.0,,,,83.0,0.0,245.19981056604055
P01,1,experiment_4,trial_008,1.0,l,l,False,on_time,1780566621085.0,1780566621390.0,1780566621657.0,1780566621726.0,572.0,267.0,305.0,69.0,0.0,240.11315692585018
P01,1,experiment_4,trial_008,2.0,a,e,True,on_time,1780566621839.0,1780566622073.0,1780566622691.0,1780566622775.0,852.0,618.0,234.0,84.0,0.0,243.539050468844
P01,1,experiment_4,trial_008,3.0,t,t,False,on_time,1780566623974.0,1780566624040.0,1780566624807.0,1780566624892.0,833.0,767.0,66.0,85.0,0.0,107.96231946426094
P01,1,experiment_4,trial_008,4.0,e,e,False,on_time,1780566625257.0,1780566625323.0,1780566626125.0,1780566626226.0,868.0,802.0,66.0,101.0,0.0,275.56240288664
P01,1,experiment_4,trial_008,5.0,r,r,False,on_time,,,1780566627158.0,1780566627275.0,,,,117.0,0.0,313.050798535316
P01,1,experiment_4,trial_009,1.0,s,s,False,on_time,1780566628189.0,1780566628390.0,1780566628991.0,1780566629108.0,802.0,601.0,201.0,117.0,0.0,145.7283147019584
P01,1,experiment_4,trial_009,2.0,t,t,False,on_time,,,1780566629908.0,1780566630007.0,,,,99.0,0.0,178.18943065582562
P01,1,experiment_4,trial_009,3.0,o,o,False,late,,1780566642742.0,1780566643776.0,1780566643875.0,,1034.0,,99.0,35.0,311.8771955347295
P01,1,experiment_4,trial_009,4.0,n,n,False,on_time,1780566644724.0,1780566644975.0,1780566645994.0,1780566646058.0,1270.0,1019.0,251.0,64.0,0.0,195.32599732816
P01,1,experiment_4,trial_009,5.0,e,e,False,on_time,,1780566646124.0,1780566646709.0,1780566646776.0,,585.0,,67.0,0.0,128.21504340903704
P01,1,experiment_4,trial_010,1.0,s,r,True,late,,1780566647591.0,1780566648127.0,1780566648226.0,,536.0,,99.0,302.0,301.8118916891097
P01,1,experiment_4,trial_010,2.0,t,t,False,on_time,,,1780566661343.0,1780566661410.0,,,,67.0,0.0,139.44837672996852
P01,1,experiment_4,trial_010,3.0,a,a,False,on_time,1780566662125.0,1780566662625.0,1780566662778.0,1780566662876.0,653.0,153.0,500.0,98.0,0.0,106.22386999683863
P01,1,experiment_4,trial_010,4.0,r,r,False,on_time,1780566663393.0,1780566663458.0,1780566664295.0,1780566664394.0,902.0,837.0,65.0,99.0,0.0,164.8528747280581
P01,1,experiment_4,trial_010,5.0,e,e,False,on_time,,,1780566665012.0,1780566665125.0,,,,113.0,0.0,25.61659610575967
P01,1,experiment_5,trial_001,1.0,a,a,False,on_time,1780566669209.0,1780566669592.0,1780566670026.0,1780566670160.0,817.0,434.0,383.0,134.0,0.0,177.8210242475004
P01,1,experiment_5,trial_001,2.0,l,l,False,on_time,1780566670476.0,1780566670660.0,1780566671145.0,1780566671243.0,669.0,485.0,184.0,98.0,0.0,324.7001136424295
P01,1,experiment_5,trial_001,3.0,e,e,False,on_time,1780566671441.0,1780566671509.0,1780566671895.0,1780566672011.0,454.0,386.0,68.0,116.0,0.0,106.5429824604727
P01,1,experiment_5,trial_001,4.0,r,r,False,on_time,1780566672076.0,1780566672160.0,1780566672627.0,1780566672711.0,551.0,467.0,84.0,84.0,0.0,160.78311496265627
P01,1,experiment_5,trial_001,5.0,t,t,False,on_time,1780566673559.0,1780566673776.0,1780566673810.0,1780566673878.0,251.0,34.0,217.0,68.0,0.0,177.0495210598338
P01,1,experiment_5,trial_002,1.0,s,s,False,on_time,,,1780566676960.0,1780566677043.0,,,,83.0,0.0,120.6624489314927
P01,1,experiment_5,trial_002,2.0,t,t,False,on_time,1780566677093.0,1780566677727.0,1780566677728.0,1780566677827.0,635.0,1.0,634.0,99.0,0.0,454.0824760339201
P01,1,experiment_5,trial_002,3.0,o,o,False,late,1780566680043.0,1780566680110.0,1780566681262.0,1780566681327.0,1219.0,1152.0,67.0,65.0,52.0,295.5047077330538
P01,1,experiment_5,trial_002,4.0,n,n,False,late,,,1780566697161.0,,,,,,67.0,479.84447218051525
P01,1,experiment_5,trial_002,5.0,e,e,False,on_time,1780566697728.0,1780566697796.0,1780566698712.0,,984.0,916.0,68.0,,0.0,284.44667265390444
P01,1,experiment_5,trial_003,1.0,l,l,False,on_time,,,1780566702728.0,,,,,,0.0,227.8125077160853
P01,1,experiment_5,trial_003,2.0,a,a,False,on_time,1780566705228.0,1780566706095.0,1780566706349.0,,1121.0,254.0,867.0,,0.0,278.2442138235751
P01,1,experiment_5,trial_003,3.0,t,s,True,on_time,1780566717745.0,1780566718279.0,1780566718613.0,,868.0,334.0,534.0,,0.0,356.62183250408657
P01,1,experiment_5,trial_003,4.0,e,e,False,late,1780566719097.0,1780566719195.0,1780566720546.0,,1449.0,1351.0,98.0,,50.0,317.61992118866806
P01,1,experiment_5,trial_003,5.0,r,r,False,on_time,,,1780566722814.0,,,,,,0.0,202.0767763288975
P01,1,experiment_5,trial_004,1.0,s,l,True,early,1780566723279.0,1780566723546.0,1780566724664.0,1780566724734.0,1385.0,1118.0,267.0,70.0,-69.0,380.64280295211813
P01,1,experiment_5,trial_004,2.0,n,n,False,on_time,,,1780566734415.0,,,,,,0.0,183.8584053091037
P01,1,experiment_5,trial_004,3.0,o,o,False,on_time,,,1780566758118.0,,,,,,0.0,162.64134605181556
P01,1,experiment_5,trial_004,4.0,r,e,True,early,1780566759948.0,1780566760014.0,1780566761082.0,,1134.0,1068.0,66.0,,-51.0,299.4214049547648
P01,1,experiment_5,trial_004,5.0,e,e,False,on_time,,1780566762679.0,1780566764134.0,,,1455.0,,,0.0,269.3474641762644
P01,1,experiment_5,trial_005,1.0,l,l,False,on_time,1780566764515.0,1780566764898.0,1780566765601.0,1780566765699.0,1086.0,703.0,383.0,98.0,0.0,123.35345900771686
P01,1,experiment_5,trial_005,2.0,e,e,False,on_time,,1780566766032.0,1780566766317.0,1780566766449.0,,285.0,,132.0,0.0,49.95883536996519
P01,1,experiment_5,trial_005,3.0,a,a,False,on_time,,1780566766766.0,1780566767366.0,1780566767466.0,,600.0,,100.0,0.0,209.31527096784524
P01,1,experiment_5,trial_005,4.0,s,s,False,on_time,1780566768032.0,1780566768099.0,1780566768650.0,1780566768734.0,618.0,551.0,67.0,84.0,0.0,60.41157435310753
P01,1,experiment_5,trial_005,5.0,t,t,False,on_time,1780566769115.0,1780566769365.0,1780566769567.0,1780566769651.0,452.0,202.0,250.0,84.0,0.0,89.02118553193657
P01,1,experiment_5,trial_006,1.0,s,s,False,on_time,1780566771232.0,1780566771332.0,1780566772466.0,1780566772550.0,1234.0,1134.0,100.0,84.0,0.0,206.37579261855032
P01,1,experiment_5,trial_006,2.0,l,l,False,on_time,,,1780566778150.0,1780566778250.0,,,,100.0,0.0,248.53858797806356
P01,1,experiment_5,trial_006,3.0,a,a,False,late,,,1780566779283.0,1780566779369.0,,,,86.0,68.0,300.34598529577335
P01,1,experiment_5,trial_006,4.0,t,n,True,on_time,1780566780233.0,1780566780349.0,1780566781401.0,1780566781483.0,1168.0,1052.0,116.0,82.0,0.0,196.71033524079203
P01,1,experiment_5,trial_006,5.0,e,e,False,on_time,1780566781900.0,1780566781966.0,1780566782852.0,1780566782934.0,952.0,886.0,66.0,82.0,0.0,282.04537634540725
P01,1,experiment_5,trial_007,1.0,t,t,False,on_time,1780566784733.0,1780566784866.0,1780566785333.0,1780566785434.0,600.0,467.0,133.0,101.0,0.0,252.77264984586589
P01,1,experiment_5,trial_007,2.0,o,r,True,on_time,1780566786816.0,1780566787766.0,1780566788217.0,1780566788287.0,1401.0,451.0,950.0,70.0,0.0,296.0404768360503
P01,1,experiment_5,trial_007,3.0,a,a,False,on_time,1780566789297.0,1780566789633.0,1780566789934.0,1780566790001.0,637.0,301.0,336.0,67.0,0.0,197.55892322674217
P01,1,experiment_5,trial_007,4.0,s,s,False,on_time,1780566792368.0,1780566792517.0,1780566793319.0,1780566793451.0,951.0,802.0,149.0,132.0,0.0,263.0684943200984
P01,1,experiment_5,trial_007,5.0,t,t,False,on_time,,1780566793800.0,1780566794369.0,1780566794467.0,,569.0,,98.0,0.0,175.30081876097108
P01,1,experiment_5,trial_008,1.0,s,s,False,on_time,1780566798701.0,1780566798767.0,1780566799487.0,1780566799585.0,786.0,720.0,66.0,98.0,0.0,233.75875789738635
P01,1,experiment_5,trial_008,2.0,t,s,True,on_time,1780566800050.0,1780566800117.0,1780566800653.0,1780566800734.0,603.0,536.0,67.0,81.0,0.0,289.5610931695043
P01,1,experiment_5,trial_008,3.0,a,a,False,on_time,1780566801467.0,1780566801618.0,1780566802667.0,1780566802718.0,1200.0,1049.0,151.0,51.0,0.0,218.72879109500914
P01,1,experiment_5,trial_008,4.0,r,e,True,on_time,1780566803084.0,1780566804417.0,1780566804451.0,1780566804535.0,1367.0,34.0,1333.0,84.0,0.0,9.544109395871688
P01,1,experiment_5,trial_008,5.0,e,e,False,on_time,,,1780566807753.0,,,,,,0.0,24.291586430094824
P01,1,experiment_5,trial_009,1.0,l,l,False,on_time,,1780566809634.0,1780566810951.0,1780566811037.0,,1317.0,,86.0,0.0,153.70160144364147
P01,1,experiment_5,trial_009,2.0,e,e,False,on_time,,,1780566812352.0,1780566812418.0,,,,66.0,0.0,60.93866948481267
P01,1,experiment_5,trial_009,3.0,a,a,False,on_time,,,1780566813484.0,1780566813554.0,,,,70.0,0.0,245.4803334821648
P01,1,experiment_5,trial_009,4.0,r,r,False,on_time,,1780566814151.0,1780566814887.0,1780566814969.0,,736.0,,82.0,0.0,55.812908471438675
P01,1,experiment_5,trial_009,5.0,n,n,False,on_time,1780566815852.0,1780566815917.0,1780566816469.0,1780566816537.0,617.0,552.0,65.0,68.0,0.0,158.33454499686874
P01,1,experiment_5,trial_010,1.0,a,a,False,on_time,1780566817218.0,1780566817402.0,1780566817969.0,1780566818054.0,751.0,567.0,184.0,85.0,0.0,233.3117010276031
P01,1,experiment_5,trial_010,2.0,l,l,False,on_time,1780566818421.0,1780566818534.0,1780566819088.0,1780566819171.0,667.0,554.0,113.0,83.0,0.0,137.0014348068118
P01,1,experiment_5,trial_010,3.0,o,o,False,on_time,1780566819602.0,1780566819751.0,1780566820349.0,1780566820435.0,747.0,598.0,149.0,86.0,0.0,255.88911919657303
P01,1,experiment_5,trial_010,4.0,n,n,False,late,1780566820755.0,1780566821086.0,1780566821602.0,1780566821687.0,847.0,516.0,331.0,85.0,151.0,336.97678910549547
P01,1,experiment_5,trial_010,5.0,e,e,False,late,,,1780566824687.0,1780566824754.0,,,,67.0,101.0,367.6182467265515
P01,2,experiment_1,trial_001,1.0,s,s,False,on_time,1780633832388.0,1780633832606.0,1780633833158.0,1780633833240.0,770.0,552.0,218.0,82.0,0.0,81.20166896249857
P01,2,experiment_1,trial_001,2.0,t,t,False,on_time,,1780633833255.0,1780633833741.0,1780633833823.0,,486.0,,82.0,0.0,257.61882505966184
P01,2,experiment_1,trial_001,3.0,a,a,False,on_time,1780633834204.0,1780633834272.0,1780633834672.0,1780633834742.0,468.0,400.0,68.0,70.0,0.0,144.0220632024517
P01,2,experiment_1,trial_001,4.0,r,r,False,on_time,1780633835072.0,1780633835240.0,1780633835506.0,1780633835606.0,434.0,266.0,168.0,100.0,0.0,204.9106503836955
P01,2,experiment_1,trial_001,5.0,e,e,False,on_time,1780633835722.0,1780633835789.0,1780633836243.0,1780633836336.0,521.0,454.0,67.0,93.0,0.0,115.06486578046142
P01,2,experiment_1,trial_002,1.0,a,a,False,on_time,1780633837639.0,1780633837722.0,1780633838173.0,1780633838276.0,534.0,451.0,83.0,103.0,0.0,147.13844461818297
P01,2,experiment_1,trial_002,2.0,l,l,False,on_time,1780633838488.0,1780633838555.0,1780633839024.0,1780633839123.0,536.0,469.0,67.0,99.0,0.0,95.92828388947291
P01,2,experiment_1,trial_002,3.0,e,e,False,on_time,1780633839306.0,1780633839557.0,1780633839839.0,1780633839923.0,533.0,282.0,251.0,84.0,0.0,105.33323511246728
P01,2,experiment_1,trial_002,4.0,r,r,False,on_time,,1780633840207.0,1780633840724.0,1780633840806.0,,517.0,,82.0,0.0,155.45042598573207
P01,2,experiment_1,trial_002,5.0,t,t,False,late,1780633841206.0,1780633841289.0,1780633841809.0,1780633841906.0,603.0,520.0,83.0,97.0,136.0,370.08181276331663
P01,2,experiment_1,trial_003,1.0,l,l,False,on_time,1780633843107.0,1780633843606.0,1780633843608.0,1780633843690.0,501.0,2.0,499.0,82.0,0.0,359.17513549668394
P01,2,experiment_1,trial_003,2.0,a,a,False,on_time,1780633843991.0,1780633844356.0,1780633844490.0,1780633844591.0,499.0,134.0,365.0,101.0,0.0,210.67811229359793
P01,2,experiment_1,trial_003,3.0,t,t,False,on_time,1780633847123.0,1780633847290.0,1780633847624.0,1780633847709.0,501.0,334.0,167.0,85.0,0.0,125.24940906472649
P01,2,experiment_1,trial_003,4.0,e,e,False,on_time,,,1780633851640.0,1780633851726.0,,,,86.0,0.0,129.46526589807027
P01,2,experiment_1,trial_003,5.0,r,r,False,on_time,,,1780633860491.0,,,,,,0.0,215.3998313142406
P01,2,experiment_1,trial_004,1.0,s,s,False,on_time,1780633862441.0,1780633862825.0,1780633863410.0,1780633863508.0,969.0,585.0,384.0,98.0,0.0,86.55667208637307
P01,2,experiment_1,trial_004,2.0,n,n,False,on_time,1780633863791.0,1780633863857.0,1780633864858.0,1780633864926.0,1067.0,1001.0,66.0,68.0,0.0,171.41231073293886
P01,2,experiment_1,trial_004,3.0,o,o,False,on_time,1780633865874.0,1780633866091.0,1780633866975.0,1780633867058.0,1101.0,884.0,217.0,83.0,0.0,157.56830102304176
P01,2,experiment_1,trial_004,4.0,r,r,False,on_time,1780633867191.0,1780633867524.0,1780633867692.0,1780633867808.0,501.0,168.0,333.0,116.0,0.0,45.378970032787926
P01,2,experiment_1,trial_004,5.0,e,e,False,on_time,1780633867824.0,1780633867974.0,1780633868478.0,1780633868527.0,654.0,504.0,150.0,49.0,0.0,159.2574402982996
P01,2,experiment_1,trial_005,1.0,a,a,False,on_time,1780633869341.0,1780633869524.0,1780633870127.0,1780633870210.0,786.0,603.0,183.0,83.0,0.0,234.17443231456747
P01,2,experiment_1,trial_005,2.0,l,l,False,on_time,1780633870374.0,1780633870442.0,1780633870808.0,1780633870893.0,434.0,366.0,68.0,85.0,0.0,140.02188305580313
P01,2,experiment_1,trial_005,3.0,o,o,False,on_time,1780633871576.0,1780633871641.0,1780633872260.0,1780633872325.0,684.0,619.0,65.0,65.0,0.0,190.8400539183846
P01,2,experiment_1,trial_005,4.0,n,n,False,on_time,,,1780633874943.0,1780633875009.0,,,,66.0,0.0,191.55099109955415
P01,2,experiment_1,trial_005,5.0,e,e,False,on_time,1780633875325.0,1780633875392.0,1780633875926.0,1780633876011.0,601.0,534.0,67.0,85.0,0.0,181.6527080241826
P01,2,experiment_1,trial_006,1.0,s,s,False,on_time,1780633877692.0,1780633877942.0,1780633878078.0,1780633878209.0,386.0,136.0,250.0,131.0,0.0,198.67099062486983
P01,2,experiment_1,trial_006,2.0,l,l,False,on_time,1780633878641.0,1780633878708.0,1780633879409.0,1780633879477.0,768.0,701.0,67.0,68.0,0.0,223.50460318400093
P01,2,experiment_1,trial_006,3.0,a,a,False,on_time,1780633879792.0,1780633880009.0,1780633880211.0,1780633880310.0,419.0,202.0,217.0,99.0,0.0,193.36277140534838
P01,2,experiment_1,trial_006,4.0,t,t,False,late,1780633880808.0,1780633880876.0,1780633881210.0,1780633881294.0,402.0,334.0,68.0,84.0,68.0,462.773508086409
P01,2,experiment_1,trial_006,5.0,e,e,False,on_time,1780633881525.0,1780633881775.0,1780633881943.0,1780633882042.0,418.0,168.0,250.0,99.0,0.0,87.12103979615361
P01,2,experiment_1,trial_007,1.0,l,l,False,early,1780633882626.0,1780633882693.0,1780633883393.0,1780633883494.0,767.0,700.0,67.0,101.0,-50.0,345.32539129084233
P01,2,experiment_1,trial_007,2.0,e,e,False,on_time,,1780633883625.0,1780633884127.0,1780633884212.0,,502.0,,85.0,0.0,203.7775417874385
P01,2,experiment_1,trial_007,3.0,a,a,False,on_time,,1780633884359.0,1780633884827.0,1780633884909.0,,468.0,,82.0,0.0,115.9074018523955
P01,2,experiment_1,trial_007,4.0,r,r,False,on_time,1780633886159.0,1780633886323.0,1780633886510.0,1780633886627.0,351.0,187.0,164.0,117.0,0.0,91.58190389347888
P01,2,experiment_1,trial_007,5.0,n,n,False,on_time,1780633886693.0,1780633886825.0,1780633887193.0,1780633887293.0,500.0,368.0,132.0,100.0,0.0,156.65280782540273
P01,2,experiment_1,trial_008,1.0,t,t,False,on_time,1780633888325.0,1780633888392.0,1780633889094.0,1780633889195.0,769.0,702.0,67.0,101.0,0.0,180.97626764900133
P01,2,experiment_1,trial_008,2.0,o,o,False,on_time,1780633889976.0,1780633890058.0,1780633890529.0,1780633890627.0,553.0,471.0,82.0,98.0,0.0,195.19561935107927
P01,2,experiment_1,trial_008,3.0,a,a,False,on_time,1780633890626.0,1780633890693.0,1780633891161.0,1780633891277.0,535.0,468.0,67.0,116.0,0.0,80.906307483297
P01,2,experiment_1,trial_008,4.0,s,s,False,on_time,1780633891876.0,1780633891992.0,1780633892361.0,1780633892478.0,485.0,369.0,116.0,117.0,0.0,180.79221210338628
P01,2,experiment_1,trial_008,5.0,t,t,False,on_time,1780633892426.0,1780633892509.0,1780633892976.0,1780633893078.0,550.0,467.0,83.0,102.0,0.0,212.6260132910443
P01,2,experiment_1,trial_009,1.0,s,s,False,on_time,1780633894160.0,1780633894259.0,1780633895045.0,1780633895146.0,885.0,786.0,99.0,101.0,0.0,189.42315803823212
P01,2,experiment_1,trial_009,2.0,t,t,False,on_time,,,1780633895628.0,1780633895745.0,,,,117.0,0.0,186.54218169468416
P01,2,experiment_1,trial_009,3.0,o,o,False,on_time,,,1780633897979.0,1780633898078.0,,,,99.0,0.0,185.030189833585
P01,2,experiment_1,trial_009,4.0,n,n,False,on_time,1780633898359.0,1780633898426.0,1780633899029.0,1780633899144.0,670.0,603.0,67.0,115.0,0.0,228.9289226023384
P01,2,experiment_1,trial_009,5.0,e,e,False,on_time,1780633899160.0,1780633899326.0,1780633899846.0,1780633899946.0,686.0,520.0,166.0,100.0,0.0,245.37589843800933
P01,2,experiment_1,trial_010,1.0,l,l,False,on_time,1780633900577.0,1780633900843.0,1780633900977.0,1780633901029.0,400.0,134.0,266.0,52.0,0.0,287.57802642587495
P01,2,experiment_1,trial_010,2.0,e,e,False,on_time,1780633901160.0,1780633901410.0,1780633901746.0,1780633901844.0,586.0,336.0,250.0,98.0,0.0,168.1882645289768
P01,2,experiment_1,trial_010,3.0,a,a,False,on_time,1780633902210.0,1780633902310.0,1780633902645.0,1780633902712.0,435.0,335.0,100.0,67.0,0.0,81.3899033166426
P01,2,experiment_1,trial_010,4.0,s,s,False,on_time,1780633903443.0,1780633903577.0,1780633903677.0,1780633903745.0,234.0,100.0,134.0,68.0,0.0,209.8753713136037
P01,2,experiment_1,trial_010,5.0,t,t,False,on_time,1780633903993.0,1780633904211.0,1780633904480.0,1780633904594.0,487.0,269.0,218.0,114.0,0.0,90.23470933358803
P01,2,experiment_2,trial_001,1.0,s,s,False,late,1780633909027.0,1780633909094.0,1780633909112.0,1780633909177.0,85.0,18.0,67.0,65.0,68.0,538.9496247490974
P01,2,experiment_2,trial_001,2.0,n,n,False,on_time,1780633910260.0,1780633910327.0,1780633910896.0,1780633910978.0,636.0,569.0,67.0,82.0,0.0,10.341161320138383
